source,gene,depth_m,n_var,eta2,rho2,rho2_nn_median,rho2_nn_median_lo,rho2_nn_median_hi,rho2_nn_geomean,frac_above_noise,nn_nonpositive,ceiling_pds,p_correct,p_winner,eff_rank,rho2_target,rank,hetero
dialled,KRAS,25,90,37.365,0.04979,-0.00254,-0.00823,0.00241,,0.4867,50,0.519,0.046,0.168,3.0,0.05,-1.0,2.0
dialled,KRAS,25,90,37.365,0.19872,0.00569,-0.00071,0.00921,,0.5289,37,0.5518,0.598,0.692,3.0,0.2,-1.0,2.0
dialled,KRAS,25,90,37.365,0.59667,0.01216,0.00182,0.01738,,0.5878,33,0.5941,0.656,0.876,3.0,0.6,-1.0,2.0
dialled,KRAS,25,90,37.365,1.99102,0.01684,0.0078,0.02744,,0.6578,22,0.6518,1.0,1.0,3.0,2.0,-1.0,2.0
dialled,KRAS,25,90,37.365,5.97721,0.03449,0.02229,0.05575,,0.7356,17,0.7142,1.0,1.0,3.0,6.0,-1.0,2.0
dialled,KRAS,25,90,37.365,0.00059,-0.00523,-0.01043,4e-05,,0.4489,54,0.4791,0.0,0.0,,0.0,5.0,0.0
dialled,KRAS,25,90,37.365,0.04792,0.02726,0.02305,0.03461,,0.6289,11,0.6349,1.0,1.0,4.67,0.05,5.0,0.0
dialled,KRAS,25,90,37.365,0.19498,0.08186,0.07032,0.0869,0.069388,0.8133,0,0.8406,1.0,1.0,4.67,0.2,5.0,0.0
dialled,KRAS,25,90,37.365,0.59019,0.14123,0.12464,0.14383,0.130669,0.8733,0,0.9413,1.0,1.0,4.67,0.6,5.0,0.0
dialled,KRAS,25,90,37.365,1.97918,0.31128,0.29147,0.32957,0.312925,0.98,0,0.98,0.986,0.986,4.67,2.0,5.0,0.0
dialled,KRAS,25,90,37.365,5.95672,0.84319,0.78651,0.88256,0.830009,0.9978,0,0.9935,0.982,0.982,4.67,6.0,5.0,0.0
dialled,KRAS,25,90,37.365,0.00059,-0.00523,-0.01043,4e-05,,0.4489,54,0.4791,0.0,0.0,,0.0,5.0,1.0
dialled,KRAS,25,90,37.365,0.04865,0.01172,0.00539,0.01634,,0.5433,27,0.5672,0.918,0.97,3.53,0.05,5.0,1.0
dialled,KRAS,25,90,37.365,0.19645,0.03668,0.02528,0.04872,,0.6911,14,0.6676,1.0,1.0,3.53,0.2,5.0,1.0
dialled,KRAS,25,90,37.365,0.59274,0.05493,0.04894,0.08688,,0.7989,3,0.7578,1.0,1.0,3.53,0.6,5.0,1.0
dialled,KRAS,25,90,37.365,1.98384,0.13048,0.11204,0.17652,0.150948,0.8589,0,0.833,1.0,1.0,3.53,2.0,5.0,1.0
dialled,KRAS,25,90,37.365,5.96478,0.28977,0.23691,0.44205,0.349875,0.9267,0,0.8831,1.0,1.0,3.53,6.0,5.0,1.0
dialled,KRAS,25,90,37.365,0.00059,-0.00523,-0.01043,4e-05,,0.4489,54,0.4791,0.0,0.0,,0.0,5.0,2.0
dialled,KRAS,25,90,37.365,0.04908,-0.00345,-0.00861,0.00511,,0.4811,51,0.5135,0.08,0.188,2.05,0.05,5.0,2.0
dialled,KRAS,25,90,37.365,0.19731,0.00394,-0.00224,0.01164,,0.5256,39,0.543,0.516,0.648,2.05,0.2,5.0,2.0
dialled,KRAS,25,90,37.365,0.59422,0.00914,0.00409,0.01859,,0.5533,28,0.5824,0.872,0.95,2.05,0.6,5.0,2.0
dialled,KRAS,25,90,37.365,1.98654,0.02121,0.01423,0.03373,,0.6478,22,0.6321,0.96,0.964,2.05,2.0,5.0,2.0
dialled,KRAS,25,90,37.365,5.96946,0.03598,0.02626,0.05473,,0.7156,19,0.6876,0.996,1.0,2.05,6.0,5.0,2.0
dialled,KRAS,25,90,37.365,0.00059,-0.00523,-0.01043,4e-05,,0.4489,54,0.4791,0.0,0.0,,0.0,3.0,0.0
dialled,KRAS,25,90,37.365,0.04816,0.02633,0.02195,0.03344,,0.6378,12,0.6228,1.0,1.0,2.89,0.05,3.0,0.0
dialled,KRAS,25,90,37.365,0.19546,0.06085,0.04856,0.06695,0.043883,0.7311,0,0.7966,1.0,1.0,2.89,0.2,3.0,0.0
dialled,KRAS,25,90,37.365,0.59103,0.0823,0.07438,0.09649,0.079403,0.7789,0,0.886,1.0,1.0,2.89,0.6,3.0,0.0
dialled,KRAS,25,90,37.365,1.98072,0.15778,0.14543,0.16925,0.150216,0.8667,0,0.9345,0.998,0.998,2.89,2.0,3.0,0.0
dialled,KRAS,25,90,37.365,5.95938,0.34836,0.32561,0.38958,0.363715,0.9544,0,0.9611,0.802,0.962,2.89,6.0,3.0,0.0
dialled,KRAS,25,90,37.365,0.00059,-0.00523,-0.01043,4e-05,,0.4489,54,0.4791,0.0,0.0,,0.0,3.0,1.0
dialled,KRAS,25,90,37.365,0.04917,0.00937,0.00426,0.01737,,0.5433,28,0.5594,0.92,0.922,2.47,0.05,3.0,1.0
dialled,KRAS,25,90,37.365,0.19748,0.03061,0.0219,0.04066,,0.6544,19,0.6489,1.0,1.0,2.47,0.2,3.0,1.0
dialled,KRAS,25,90,37.365,0.59452,0.04743,0.03955,0.06969,,0.7222,5,0.7303,1.0,1.0,2.47,0.6,3.0,1.0
dialled,KRAS,25,90,37.365,1.98709,0.0874,0.06719,0.11689,,0.7811,2,0.8,0.998,1.0,2.47,2.0,3.0,1.0
dialled,KRAS,25,90,37.365,5.97041,0.16231,0.12261,0.21362,,0.8444,1,0.8509,1.0,1.0,2.47,6.0,3.0,1.0
dialled,KRAS,25,90,37.365,0.00059,-0.00523,-0.01043,4e-05,,0.4489,54,0.4791,0.0,0.0,,0.0,3.0,2.0
dialled,KRAS,25,90,37.365,0.04969,-0.00285,-0.00723,0.00748,,0.4789,47,0.5114,0.046,0.078,1.72,0.05,3.0,2.0
dialled,KRAS,25,90,37.365,0.19852,0.00721,-0.00305,0.0127,,0.5211,38,0.5385,0.504,0.622,1.72,0.2,3.0,2.0
dialled,KRAS,25,90,37.365,0.59633,0.01096,0.00522,0.01912,,0.5478,32,0.5742,0.504,0.722,1.72,0.6,3.0,2.0
dialled,KRAS,25,90,37.365,1.99039,0.0209,0.00624,0.03108,,0.6144,27,0.6222,0.982,0.992,1.72,2.0,3.0,2.0
dialled,KRAS,25,90,37.365,5.97613,0.04003,0.02574,0.05022,,0.6844,15,0.6721,1.0,1.0,1.72,6.0,3.0,2.0
dialled,KRAS,25,90,37.365,0.00059,-0.00523,-0.01043,4e-05,,0.4489,54,0.4791,0.0,0.0,,0.0,2.0,0.0
dialled,KRAS,25,90,37.365,0.04877,0.02383,0.01732,0.02953,,0.5956,16,0.6127,1.0,1.0,1.95,0.05,2.0,0.0
dialled,KRAS,25,90,37.365,0.19668,0.04512,0.03845,0.04916,,0.6778,6,0.7625,1.0,1.0,1.95,0.2,2.0,0.0
dialled,KRAS,25,90,37.365,0.59314,0.05092,0.04727,0.05998,,0.7022,3,0.8336,1.0,1.0,1.95,0.6,2.0,0.0
dialled,KRAS,25,90,37.365,1.98457,0.07807,0.0693,0.0862,0.069656,0.7233,0,0.8765,0.972,0.976,1.95,2.0,2.0,0.0
dialled,KRAS,25,90,37.365,5.96605,0.14116,0.12163,0.15696,0.141933,0.7778,0,0.9064,0.888,0.97,1.95,6.0,2.0,0.0
dialled,KRAS,25,90,37.365,0.00059,-0.00523,-0.01043,4e-05,,0.4489,54,0.4791,0.0,0.0,,0.0,2.0,1.0
dialled,KRAS,25,90,37.365,0.04996,0.01024,0.00434,0.02207,,0.5478,32,0.556,0.926,0.944,1.76,0.05,2.0,1.0
dialled,KRAS,25,90,37.365,0.19906,0.02721,0.01545,0.03852,,0.6189,21,0.6372,0.982,1.0,1.76,0.2,2.0,1.0
dialled,KRAS,25,90,37.365,0.59726,0.04632,0.0335,0.05893,,0.6967,3,0.7092,0.998,1.0,1.76,0.6,2.0,1.0
dialled,KRAS,25,90,37.365,1.99208,0.0622,0.05364,0.07372,,0.7289,4,0.7699,0.988,1.0,1.76,2.0,2.0,1.0
dialled,KRAS,25,90,37.365,5.97906,0.08836,0.07654,0.12077,0.116448,0.7433,0,0.8169,0.998,0.998,1.76,6.0,2.0,1.0
dialled,KRAS,25,90,37.365,0.00059,-0.00523,-0.01043,4e-05,,0.4489,54,0.4791,0.0,0.0,,0.0,2.0,2.0
dialled,KRAS,25,90,37.365,0.05028,-0.00323,-0.00908,0.00655,,0.4733,47,0.5114,0.034,0.048,1.36,0.05,2.0,2.0
dialled,KRAS,25,90,37.365,0.19971,0.00472,-0.00249,0.0112,,0.5022,39,0.5391,0.412,0.49,1.36,0.2,2.0,2.0
dialled,KRAS,25,90,37.365,0.59838,0.01455,0.00377,0.02,,0.5489,31,0.5708,0.522,0.54,1.36,0.6,2.0,2.0
dialled,KRAS,25,90,37.365,1.99414,0.01933,0.00654,0.03382,,0.5933,25,0.6129,0.87,0.87,1.36,2.0,2.0,2.0
dialled,KRAS,25,90,37.365,5.98262,0.0372,0.02481,0.05205,,0.6589,23,0.6607,0.992,0.992,1.36,6.0,2.0,2.0
dialled,KRAS,25,90,37.365,0.00059,-0.00523,-0.01043,4e-05,,0.4489,54,0.4791,0.0,0.0,,0.0,1.0,0.0
dialled,KRAS,25,90,37.365,0.04822,0.01125,0.00596,0.02004,,0.5456,25,0.5942,1.0,1.0,1.0,0.05,1.0,0.0
dialled,KRAS,25,90,37.365,0.19558,0.01981,0.01371,0.0238,,0.5778,19,0.6827,1.0,1.0,1.0,0.2,1.0,0.0
dialled,KRAS,25,90,37.365,0.59123,0.02085,0.01754,0.02587,,0.5933,13,0.7215,0.964,0.974,1.0,0.6,1.0,0.0
dialled,KRAS,25,90,37.365,1.98107,0.02537,0.02127,0.03116,,0.5878,11,0.7412,0.524,0.672,1.0,2.0,1.0,0.0
dialled,KRAS,25,90,37.365,5.95999,0.03339,0.02581,0.04584,,0.5956,10,0.7472,0.002,0.044,1.0,6.0,1.0,0.0
dialled,KRAS,25,90,37.365,0.00059,-0.00523,-0.01043,4e-05,,0.4489,54,0.4791,0.0,0.0,,0.0,1.0,1.0
dialled,KRAS,25,90,37.365,0.04968,0.00678,0.00209,0.01263,,0.5078,33,0.5446,0.304,0.746,1.0,0.05,1.0,1.0
dialled,KRAS,25,90,37.365,0.19851,0.01664,0.01029,0.02234,,0.5711,23,0.604,0.836,0.89,1.0,0.2,1.0,1.0
dialled,KRAS,25,90,37.365,0.5963,0.01905,0.01031,0.02786,,0.56,21,0.6507,0.982,0.996,1.0,0.6,1.0,1.0
dialled,KRAS,25,90,37.365,1.99034,0.02704,0.02038,0.03396,,0.5911,16,0.6963,0.99,1.0,1.0,2.0,1.0,1.0
dialled,KRAS,25,90,37.365,5.97604,0.03417,0.02644,0.04496,,0.6211,9,0.7239,0.934,0.984,1.0,6.0,1.0,1.0
dialled,KRAS,25,90,37.365,0.00059,-0.00523,-0.01043,4e-05,,0.4489,54,0.4791,0.0,0.0,,0.0,1.0,2.0
dialled,KRAS,25,90,37.365,0.05011,-0.00358,-0.00804,0.00336,,0.4644,49,0.5089,0.102,0.266,1.0,0.05,1.0,2.0
dialled,KRAS,25,90,37.365,0.19936,0.00532,-0.00299,0.00924,,0.49,40,0.5301,0.032,0.042,1.0,0.2,1.0,2.0
dialled,KRAS,25,90,37.365,0.59778,0.0076,0.0035,0.01616,,0.5244,32,0.5559,0.278,0.324,1.0,0.6,1.0,2.0
dialled,KRAS,25,90,37.365,1.99304,0.01396,0.00435,0.02718,,0.55,30,0.5881,0.642,0.7,1.0,2.0,1.0,2.0
dialled,KRAS,25,90,37.365,5.98071,0.02034,0.00512,0.03163,,0.5733,28,0.6207,0.758,0.8,1.0,6.0,1.0,2.0
dialled,KRAS,50,20,18.752,-0.00387,-0.00532,-0.01862,0.01704,,0.47,11,0.5171,0.086,0.18,,0.0,-1.0,0.0
dialled,KRAS,50,20,18.752,0.04427,0.04374,0.02755,0.04864,,0.72,1,0.715,1.0,1.0,17.99,0.05,-1.0,0.0
dialled,KRAS,50,20,18.752,0.19217,0.19341,0.16939,0.19703,0.184414,0.99,0,0.9695,0.99,1.0,17.99,0.2,-1.0,0.0
dialled,KRAS,50,20,18.752,0.58867,0.5709,0.555,0.58321,0.567434,1.0,0,1.0,0.0,0.0,17.99,0.6,-1.0,0.0
dialled,KRAS,50,20,18.752,1.98034,1.87697,1.83713,1.89568,1.869152,1.0,0,1.0,0.0,0.0,17.99,2.0,-1.0,0.0
dialled,KRAS,50,20,18.752,5.9627,5.52691,5.41052,5.57785,5.487974,1.0,0,1.0,0.0,0.0,17.99,6.0,-1.0,0.0
dialled,KRAS,50,20,18.752,-0.00387,-0.00532,-0.01862,0.01704,,0.47,11,0.5171,0.086,0.18,,0.0,-1.0,1.0
dialled,KRAS,50,20,18.752,0.04482,0.02033,-0.00203,0.04272,,0.61,7,0.6647,0.678,0.854,5.66,0.05,-1.0,1.0
dialled,KRAS,50,20,18.752,0.19327,0.04708,0.02006,0.09421,,0.765,2,0.7624,0.932,1.0,5.66,0.2,-1.0,1.0
dialled,KRAS,50,20,18.752,0.59057,0.1048,0.04232,0.22736,0.121312,0.875,0,0.8561,0.96,0.998,5.66,0.6,-1.0,1.0
dialled,KRAS,50,20,18.752,1.98382,0.3717,0.14127,0.63906,0.339546,0.93,0,0.9084,0.698,0.948,5.66,2.0,-1.0,1.0
dialled,KRAS,50,20,18.752,5.96873,1.05594,0.41205,1.83371,0.925613,0.97,0,0.9537,0.93,0.956,5.66,6.0,-1.0,1.0
dialled,KRAS,50,20,18.752,-0.00387,-0.00532,-0.01862,0.01704,,0.47,11,0.5171,0.086,0.18,,0.0,-1.0,2.0
dialled,KRAS,50,20,18.752,0.04493,0.01241,-0.00983,0.02565,,0.56,8,0.6142,0.236,0.236,2.5,0.05,-1.0,2.0
dialled,KRAS,50,20,18.752,0.19348,0.01527,-0.00851,0.0374,,0.6,7,0.6592,0.686,0.728,2.5,0.2,-1.0,2.0
dialled,KRAS,50,20,18.752,0.59093,0.03244,-0.00232,0.058,,0.66,8,0.6861,0.914,0.978,2.5,0.6,-1.0,2.0
dialled,KRAS,50,20,18.752,1.98447,0.05587,0.01399,0.13481,,0.74,4,0.7534,1.0,1.0,2.5,2.0,-1.0,2.0
dialled,KRAS,50,20,18.752,5.96986,0.11549,0.04236,0.36668,,0.84,1,0.8232,0.996,1.0,2.5,6.0,-1.0,2.0
dialled,KRAS,50,20,18.752,-0.00387,-0.00532,-0.01862,0.01704,,0.47,11,0.5171,0.086,0.18,,0.0,5.0,0.0
dialled,KRAS,50,20,18.752,0.0425,0.03065,0.01818,0.04161,0.025815,0.69,0,0.7079,1.0,1.0,4.89,0.05,5.0,0.0
dialled,KRAS,50,20,18.752,0.18863,0.08767,0.07764,0.10147,0.088393,0.865,0,0.925,1.0,1.0,4.89,0.2,5.0,0.0
dialled,KRAS,50,20,18.752,0.58254,0.20118,0.19084,0.23174,0.202217,0.96,0,0.9824,0.0,0.79,4.89,0.6,5.0,0.0
dialled,KRAS,50,20,18.752,1.96915,0.60393,0.55451,0.65252,0.579493,1.0,0,0.9955,0.0,0.878,4.89,2.0,5.0,0.0
dialled,KRAS,50,20,18.752,5.94332,1.73749,1.57282,1.88167,1.673931,1.0,0,0.9989,0.0,0.0,4.89,6.0,5.0,0.0
dialled,KRAS,50,20,18.752,-0.00387,-0.00532,-0.01862,0.01704,,0.47,11,0.5171,0.086,0.18,,0.0,5.0,1.0
dialled,KRAS,50,20,18.752,0.04391,0.02298,-0.00157,0.0366,,0.6,6,0.66,0.966,0.976,3.36,0.05,5.0,1.0
dialled,KRAS,50,20,18.752,0.19144,0.04232,0.01479,0.09874,,0.735,2,0.7421,0.99,0.996,3.36,0.2,5.0,1.0
dialled,KRAS,50,20,18.752,0.5874,0.09232,0.05001,0.17518,0.09921,0.875,0,0.8282,0.93,0.962,3.36,0.6,5.0,1.0
dialled,KRAS,50,20,18.752,1.97802,0.23956,0.12865,0.41479,0.265294,0.935,0,0.8913,0.984,0.998,3.36,2.0,5.0,1.0
dialled,KRAS,50,20,18.752,5.95869,0.64771,0.31143,1.0666,0.683517,0.97,0,0.9258,0.142,0.24,3.36,6.0,5.0,1.0
dialled,KRAS,50,20,18.752,-0.00387,-0.00532,-0.01862,0.01704,,0.47,11,0.5171,0.086,0.18,,0.0,5.0,2.0
dialled,KRAS,50,20,18.752,0.04399,0.01182,-0.01158,0.01902,,0.54,9,0.6092,0.794,0.98,2.14,0.05,5.0,2.0
dialled,KRAS,50,20,18.752,0.1916,0.0177,-0.01039,0.04678,,0.615,8,0.6495,0.812,0.844,2.14,0.2,5.0,2.0
dialled,KRAS,50,20,18.752,0.58768,0.02535,-0.00348,0.06512,,0.65,7,0.6732,0.82,0.84,2.14,0.6,5.0,2.0
dialled,KRAS,50,20,18.752,1.97853,0.04408,0.01143,0.12659,,0.735,2,0.7308,0.916,0.984,2.14,2.0,5.0,2.0
dialled,KRAS,50,20,18.752,5.95958,0.08683,0.03441,0.26518,,0.805,3,0.7939,0.968,0.972,2.14,6.0,5.0,2.0
dialled,KRAS,50,20,18.752,-0.00387,-0.00532,-0.01862,0.01704,,0.47,11,0.5171,0.086,0.18,,0.0,3.0,0.0
dialled,KRAS,50,20,18.752,0.0429,0.02229,0.01097,0.04534,,0.635,5,0.6932,0.916,1.0,2.96,0.05,3.0,0.0
dialled,KRAS,50,20,18.752,0.18942,0.05512,0.04499,0.07633,0.046829,0.755,0,0.8661,0.998,0.998,2.96,0.2,3.0,0.0
dialled,KRAS,50,20,18.752,0.5839,0.12044,0.10316,0.13604,0.108616,0.815,0,0.9297,0.136,0.136,2.96,0.6,3.0,0.0
dialled,KRAS,50,20,18.752,1.97163,0.30464,0.27098,0.33231,0.303549,0.94,0,0.9587,0.316,0.632,2.96,2.0,3.0,0.0
dialled,KRAS,50,20,18.752,5.94763,0.80878,0.73945,0.9296,0.840185,0.99,0,0.98,0.16,0.83,2.96,6.0,3.0,0.0
dialled,KRAS,50,20,18.752,-0.00387,-0.00532,-0.01862,0.01704,,0.47,11,0.5171,0.086,0.18,,0.0,3.0,1.0
dialled,KRAS,50,20,18.752,0.044,0.02482,-0.00291,0.04176,,0.61,7,0.6471,0.462,0.534,2.4,0.05,3.0,1.0
dialled,KRAS,50,20,18.752,0.19163,0.0392,0.01475,0.09977,,0.73,3,0.7258,0.992,1.0,2.4,0.2,3.0,1.0
dialled,KRAS,50,20,18.752,0.58773,0.07117,0.0464,0.16232,,0.78,1,0.7882,0.842,0.854,2.4,0.6,3.0,1.0
dialled,KRAS,50,20,18.752,1.97863,0.16974,0.09247,0.35583,0.221198,0.89,0,0.8503,0.036,0.078,2.4,2.0,3.0,1.0
dialled,KRAS,50,20,18.752,5.95975,0.48771,0.14316,0.92221,0.504413,0.915,0,0.8903,0.096,0.176,2.4,6.0,3.0,1.0
dialled,KRAS,50,20,18.752,-0.00387,-0.00532,-0.01862,0.01704,,0.47,11,0.5171,0.086,0.18,,0.0,3.0,2.0
dialled,KRAS,50,20,18.752,0.04404,0.00853,-0.01129,0.02801,,0.53,8,0.6061,0.502,0.784,1.8,0.05,3.0,2.0
dialled,KRAS,50,20,18.752,0.19171,0.0144,-0.00892,0.04352,,0.6,8,0.6413,0.402,0.426,1.8,0.2,3.0,2.0
dialled,KRAS,50,20,18.752,0.58786,0.02802,7e-05,0.07146,,0.66,6,0.6718,0.768,0.848,1.8,0.6,3.0,2.0
dialled,KRAS,50,20,18.752,1.97887,0.04484,0.01391,0.12967,,0.75,3,0.7211,0.548,0.724,1.8,2.0,3.0,2.0
dialled,KRAS,50,20,18.752,5.96017,0.08804,0.03392,0.26561,,0.775,3,0.7718,0.914,0.996,1.8,6.0,3.0,2.0
dialled,KRAS,50,20,18.752,-0.00387,-0.00532,-0.01862,0.01704,,0.47,11,0.5171,0.086,0.18,,0.0,2.0,0.0
dialled,KRAS,50,20,18.752,0.04471,0.01941,0.00271,0.03743,,0.62,5,0.6797,0.914,0.996,1.98,0.05,2.0,0.0
dialled,KRAS,50,20,18.752,0.19305,0.05334,0.03742,0.06153,,0.685,2,0.8255,0.428,0.726,1.98,0.2,2.0,0.0
dialled,KRAS,50,20,18.752,0.59019,0.0706,0.05921,0.09329,0.062606,0.715,0,0.8779,0.168,0.602,1.98,0.6,2.0,0.0
dialled,KRAS,50,20,18.752,1.98311,0.16273,0.12163,0.18613,0.154495,0.845,0,0.9055,0.074,0.41,1.98,2.0,2.0,0.0
dialled,KRAS,50,20,18.752,5.96752,0.37718,0.32347,0.48291,0.395343,0.925,0,0.9284,0.046,0.532,1.98,6.0,2.0,0.0
dialled,KRAS,50,20,18.752,-0.00387,-0.00532,-0.01862,0.01704,,0.47,11,0.5171,0.086,0.18,,0.0,2.0,1.0
dialled,KRAS,50,20,18.752,0.04521,0.02653,-0.00528,0.03881,,0.61,7,0.6345,0.494,0.946,1.79,0.05,2.0,1.0
dialled,KRAS,50,20,18.752,0.19404,0.03231,0.01301,0.05687,,0.66,4,0.7084,0.904,0.974,1.79,0.2,2.0,1.0
dialled,KRAS,50,20,18.752,0.5919,0.05826,0.0352,0.10216,,0.755,1,0.7692,0.866,0.952,1.79,0.6,2.0,1.0
dialled,KRAS,50,20,18.752,1.98624,0.10836,0.06801,0.20307,0.166562,0.8,0,0.8242,0.104,0.184,1.79,2.0,2.0,1.0
dialled,KRAS,50,20,18.752,5.97293,0.25061,0.12473,0.57219,0.348138,0.87,0,0.8524,0.016,0.106,1.79,6.0,2.0,1.0
dialled,KRAS,50,20,18.752,-0.00387,-0.00532,-0.01862,0.01704,,0.47,11,0.5171,0.086,0.18,,0.0,2.0,2.0
dialled,KRAS,50,20,18.752,0.04498,0.01323,-0.00679,0.03275,,0.545,7,0.5987,0.084,0.14,1.59,0.05,2.0,2.0
dialled,KRAS,50,20,18.752,0.19358,0.01301,-0.00425,0.05033,,0.61,7,0.6334,0.414,0.518,1.59,0.2,2.0,2.0
dialled,KRAS,50,20,18.752,0.59111,0.01993,0.00127,0.05969,,0.655,5,0.6618,0.774,0.93,1.59,0.6,2.0,2.0
dialled,KRAS,50,20,18.752,1.9848,0.04373,0.01046,0.08187,,0.7,3,0.7071,0.882,0.95,1.59,2.0,2.0,2.0
dialled,KRAS,50,20,18.752,5.97043,0.07449,0.02527,0.17473,,0.765,2,0.7561,0.46,0.83,1.59,6.0,2.0,2.0
dialled,KRAS,50,20,18.752,-0.00387,-0.00532,-0.01862,0.01704,,0.47,11,0.5171,0.086,0.18,,0.0,1.0,0.0
dialled,KRAS,50,20,18.752,0.04772,0.01905,0.0038,0.03417,,0.605,5,0.6513,0.858,0.89,1.0,0.05,1.0,0.0
dialled,KRAS,50,20,18.752,0.19907,0.03101,0.01266,0.03928,,0.6,4,0.7455,0.32,0.706,1.0,0.2,1.0,0.0
dialled,KRAS,50,20,18.752,0.60062,0.03104,0.02146,0.04146,,0.6,3,0.7608,0.026,0.144,1.0,0.6,1.0,0.0
dialled,KRAS,50,20,18.752,2.00216,0.05401,0.03775,0.07011,,0.64,1,0.7558,0.0,0.0,1.0,2.0,1.0,0.0
dialled,KRAS,50,20,18.752,6.0005,0.1065,0.05839,0.15615,0.092168,0.705,0,0.7584,0.002,0.06,1.0,6.0,1.0,0.0
dialled,KRAS,50,20,18.752,-0.00387,-0.00532,-0.01862,0.01704,,0.47,11,0.5171,0.086,0.18,,0.0,1.0,1.0
dialled,KRAS,50,20,18.752,0.04832,0.02004,-0.00075,0.03023,,0.545,6,0.6089,0.792,0.924,1.0,0.05,1.0,1.0
dialled,KRAS,50,20,18.752,0.20026,0.03422,0.01047,0.05265,,0.59,1,0.6671,0.634,0.664,1.0,0.2,1.0,1.0
dialled,KRAS,50,20,18.752,0.60267,0.0437,0.02206,0.10006,,0.64,1,0.7089,0.508,0.672,1.0,0.6,1.0,1.0
dialled,KRAS,50,20,18.752,2.00591,0.05336,0.02916,0.20177,0.067579,0.635,0,0.7384,0.582,0.89,1.0,2.0,1.0,1.0
dialled,KRAS,50,20,18.752,6.00699,0.06035,0.03342,0.55011,,0.635,2,0.7521,0.166,0.304,1.0,6.0,1.0,1.0
dialled,KRAS,50,20,18.752,-0.00387,-0.00532,-0.01862,0.01704,,0.47,11,0.5171,0.086,0.18,,0.0,1.0,2.0
dialled,KRAS,50,20,18.752,0.04735,0.0131,-0.0087,0.02682,,0.51,8,0.5787,0.432,0.696,1.0,0.05,1.0,2.0
dialled,KRAS,50,20,18.752,0.19832,0.00922,-0.00441,0.03436,,0.55,7,0.6032,0.634,0.928,1.0,0.2,1.0,2.0
dialled,KRAS,50,20,18.752,0.59932,0.02562,0.00319,0.04915,,0.6,4,0.6324,0.74,0.988,1.0,0.6,1.0,2.0
dialled,KRAS,50,20,18.752,1.99979,0.02858,0.00534,0.0919,,0.625,3,0.6711,0.692,0.718,1.0,2.0,1.0,2.0
dialled,KRAS,50,20,18.752,5.99639,0.04315,0.0231,0.16847,,0.615,1,0.6997,0.286,0.372,1.0,6.0,1.0,2.0
dialled,KRAS,50,45,18.794,0.00018,-0.00154,-0.00797,0.00762,,0.4733,23,0.5197,0.346,0.534,,0.0,-1.0,0.0
dialled,KRAS,50,45,18.794,0.04966,0.04681,0.03998,0.05307,,0.7711,1,0.7031,1.0,1.0,38.89,0.05,-1.0,0.0
dialled,KRAS,50,45,18.794,0.19829,0.18951,0.17786,0.19783,0.18838,0.9956,0,0.9617,1.0,1.0,38.89,0.2,-1.0,0.0
dialled,KRAS,50,45,18.794,0.59475,0.5624,0.55247,0.57191,0.565159,1.0,0,1.0,0.0,0.0,38.89,0.6,-1.0,0.0
dialled,KRAS,50,45,18.794,1.98261,1.84528,1.8314,1.85696,1.83961,1.0,0,1.0,0.0,0.0,38.89,2.0,-1.0,0.0
dialled,KRAS,50,45,18.794,5.94827,5.36891,5.35138,5.41119,5.377896,1.0,0,1.0,0.0,0.0,38.89,6.0,-1.0,0.0
dialled,KRAS,50,45,18.794,0.00018,-0.00154,-0.00797,0.00762,,0.4733,23,0.5197,0.346,0.534,,0.0,-1.0,1.0
dialled,KRAS,50,45,18.794,0.05099,0.02421,0.01105,0.02927,,0.6289,14,0.625,0.84,0.848,6.91,0.05,-1.0,1.0
dialled,KRAS,50,45,18.794,0.20096,0.03941,0.02047,0.07128,,0.7378,7,0.7271,0.992,1.0,6.91,0.2,-1.0,1.0
dialled,KRAS,50,45,18.794,0.59937,0.07548,0.05397,0.14308,,0.8378,4,0.8244,0.998,1.0,6.91,0.6,-1.0,1.0
dialled,KRAS,50,45,18.794,1.99105,0.24067,0.12413,0.41771,,0.9133,2,0.9,1.0,1.0,6.91,2.0,-1.0,1.0
dialled,KRAS,50,45,18.794,5.96289,0.7055,0.37685,1.17271,0.662486,0.9489,0,0.9328,0.984,1.0,6.91,6.0,-1.0,1.0
dialled,KRAS,50,45,18.794,0.00018,-0.00154,-0.00797,0.00762,,0.4733,23,0.5197,0.346,0.534,,0.0,-1.0,2.0
dialled,KRAS,50,45,18.794,0.05153,0.00752,-0.00083,0.01246,,0.5333,16,0.5675,0.442,0.976,2.7,0.05,-1.0,2.0
dialled,KRAS,50,45,18.794,0.20202,0.01322,0.00628,0.02071,,0.5711,14,0.6005,0.856,0.978,2.7,0.2,-1.0,2.0
dialled,KRAS,50,45,18.794,0.60122,0.01936,0.00598,0.03499,,0.6156,15,0.6386,0.972,1.0,2.7,0.6,-1.0,2.0
dialled,KRAS,50,45,18.794,1.99443,0.02674,0.0116,0.05133,,0.6644,12,0.6858,1.0,1.0,2.7,2.0,-1.0,2.0
dialled,KRAS,50,45,18.794,5.96874,0.0463,0.01964,0.09159,,0.7489,9,0.733,1.0,1.0,2.7,6.0,-1.0,2.0
