perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"CTSH",True,False,False,-72.6314,837.705
"CTSV",True,False,False,-196.05,510.745
"CTXN1",False,False,False,41.2579,1544.62
"CUL7",False,False,False,-35.1174,824.737
"CUX2",False,False,False,-86.0214,730.598
"CX3CL1",False,False,False,-71.926,399.719
"CXXC5",True,False,False,-129.532,537.102
"CYB561D1",False,False,False,12.7958,1098.37
"CYB5R3",True,False,False,133.376,741.617
"CYBRD1",False,False,False,-136.896,336.171
"CYC1",False,False,False,-110.041,560.252
"CYFIP2",True,False,False,-105.444,1246.97
"CYP2R1",True,False,False,-200.367,626.75
"CYP2U1",True,False,False,126.87,730.396
"CYRIB",False,False,False,-87.1383,819.44
"CYSRT1",False,False,False,-15.7797,1119.74
"DACH1",False,False,False,-99.3778,836.2
"DACT2",True,False,False,-1.28429,1035.66
"DAGLB",False,False,False,-5.88702,884.805
"DALRD3",False,False,False,12.421,1919.66
"DAP",False,False,False,-104.827,886.127
"DAZAP1",False,False,False,680.22,2636.29
"DAZAP2",True,False,False,-125.984,595.481
"DBF4B",True,False,False,-235.645,446.735
"DBNDD2",True,False,False,-243.89,338.039
"DBX2",True,False,False,160.044,897.633
"DCAF5",False,False,False,50.1223,678.138
"DCP1A",False,False,False,-136.503,815.203
"DCP2",True,False,False,-77.182,396.804
"DCXR",False,False,False,-79.5814,1132.36
"DDA1",True,False,False,-172.321,403.129
"DDIT4",False,False,False,93.6547,1032.76
"DDR1",False,False,False,1.74179,719.023
"DDRGK1",False,False,False,130.43,1121.99
"DDX19B",False,False,False,-110.221,801.918
"DDX25",False,False,False,117.675,701.205
"DDX3Y",False,False,False,-135.651,697.113
"DDX43",False,False,False,-69.7628,515.538
"DDX5",False,False,False,45.0683,693.574
"DDX60",False,False,False,-34.4953,627.753
"DDX60L",False,False,False,42.3104,1537.96
"DEAF1",True,False,False,-141.923,578.223
"DEGS1",True,False,False,-84.996,790.941
"DEK",False,False,False,61.4761,943.624
"DENND11",False,False,False,120.427,1347.7
"DENND1C",False,False,False,51.7964,976.843
"DENND4A",False,False,False,60.1831,870.567
"DENND5A",True,False,False,-239.114,448.38
"DEPDC1B",False,False,False,89.8617,1412.15
"DERL1",False,False,False,489.495,1339.24
"DGKQ",False,False,False,9.06803,1069.28
"DGUOK",False,False,False,388.084,1550.86
"DHCR24",False,False,False,-95.4111,470.197
"DHRS13",False,False,False,139.479,1418.48
"DHRS7B",True,False,False,-232.447,295.37
"DHTKD1",False,False,False,-90.0155,432.387
"DHX32",False,False,False,-134.05,492.682
"DHX36",False,False,False,202.473,1128.88
"DHX57",True,False,False,193.23,1934.59
"DIABLO",True,False,False,-49.9315,547.376
"DICER1",True,False,False,-205.947,709.074
"DIDO1",False,False,False,242.076,994.153
"DIP2A",False,False,False,-1.55779,656.009
"DIS3L",False,False,False,-13.1563,1261.56
"DLST",False,False,False,-15.6899,1440.56
"DLX2",True,False,False,-125.919,601.916
"DMPK",False,False,False,64.6063,1043.75
"DMRT3",False,False,False,126.969,2313.14
"DMRTA1",False,False,False,201.35,650.281
"DMTF1",True,False,False,-60.6284,435.332
"DNAAF2",True,False,False,-100.46,780.607
"DNAAF9",False,False,False,-72.0497,836.393
"DNAJB11",False,False,False,-124.113,856.357
"DNAJB2",False,False,False,30.7162,779.98
"DNAJC1",False,False,False,-22.1711,1155.77
"DNAJC11",False,False,False,-63.348,1072.61
"DNAJC14",True,False,False,-131.619,523.226
"DNAJC18",True,False,False,-163.484,654.772
"DNAJC21",False,False,False,-67.9611,668.739
"DNAJC28",True,False,False,-316.719,337.445
"DNAJC3",False,False,False,-205.74,428.152
"DNAJC4",True,False,False,14.7702,628.813
"DNAJC5",False,False,False,190.562,1939.28
"DNASE1L1",False,False,False,-73.3379,594.77
"DNASE2",False,False,False,-92.7517,1079.93
"DNER",False,False,False,51.0764,804.199
"DNLZ",False,False,False,200.665,1221.82
"DNMT3B",False,False,False,88.8321,1302.71
"DOK3",True,False,False,-121.493,707.242
"DOT1L",True,False,False,198.855,1849.25
"DPF1",False,False,False,178.506,1339.68
"DPF2",True,False,False,-135.872,495.823
"DPH5",False,False,False,74.7104,725.822
"DPH6",False,False,False,-169.396,508.089
"DPM3",False,False,False,-168.236,466.463
"DPP9",True,False,False,-6.95091,634.79
"DPRX",False,False,False,-73.3241,535.942
"DPY19L3",False,False,False,22.4226,923.845
"DQX1",True,False,False,84.0843,1173.1
